times,OBD rpm,OBD coolant temperatures,OBD engine load,OBD velocities
1007.5,750,79,13.3,0
1007.6,750,79,13.3,0
1007.7,750,79,13.3,0
1007.8,750,79,13.3,0
1007.9,750,79,13.3,0
1008,750,79,13.3,0
1008.1,750,79,13.3,0
1008.2,750,79,13.3,0
1008.3,750,79,13.3,0
1008.4,750,79,13.3,0
1008.5,750,79,13.3,0
1008.6,750,79,13.3,0
1008.7,750,79,13.3,0
1008.8,750,79,13.3,0
1008.9,750,79,13.3,0
1009,750,79,13.3,0
1009.1,750,79,13.3,0
1009.2,750,79,13.3,0
1009.3,750,79,13.3,0
1009.4,750,79,13.3,0
1009.5,750,79,13.3,0
1009.6,750,79,13.3,0
1009.7,750,79,13.3,0
1009.8,750,79,13.3,0
1009.9,750,79,13.3,0
1010,750,79,13.3,0
1010.1,750,79,13.3,0
1010.2,750,79,13.3,0
1010.3,750,79,13.3,0
1010.4,750,79,13.3,0
1010.5,750,79,13.3,0
1010.6,750,79,13.3,0
1010.7,750,79,13.3,0
1010.8,750,79,13.3,0
1010.9,750,79,13.3,0
1011,750,79,13.3,0
1011.1,750,79,13.3,0
1011.2,750,79,13.3,0
1011.3,750,79,13.3,0
1011.4,750,79,13.3,0
1011.5,750,79,13.3,0
1011.6,750,79,13.3,0
1011.7,750,79,13.3,0
1011.8,750,79,13.3,0
1011.9,750,79,13.3,0
1012,750,79,13.3,0
1012.1,750,79,13.3,0
1012.2,750,79,13.3,0
1012.3,750,79,13.3,0
1012.4,750,79,13.3,0
1012.5,750,79,13.3,0
1012.6,750,79,13.3,0
1012.7,750,79,13.3,0
1012.8,750,79,13.3,0
1012.9,750,79,13.3,0
1013,750,79,13.3,0
1013.1,750,79,13.3,0
1013.2,750,79,13.3,0
1013.3,750,79,13.3,0
1013.4,750,79,13.3,0
1013.5,750,79,13.3,0
1013.6,750,79,13.3,0
1013.7,750,79,13.3,0
1013.8,750,79,13.3,0
1013.9,750,79,13.3,0
1014,750,79,13.3,0
1014.1,750,79,13.3,0
1014.2,750,79,13.3,0
1014.3,750,79,13.3,0
1014.4,750,79,13.3,0
1014.5,750,79,13.3,0
1014.6,750,79,13.3,0
1014.7,750,79,13.3,0
1014.8,750,79,13.3,0
1014.9,750,79,13.3,0
1015,750,79,13.3,0
1015.1,750,79,13.3,0
1015.2,750,79,13.3,0
1015.3,750,79,13.3,0
1015.4,750,79,13.3,0
1015.5,750,79,13.3,0
1015.6,750,79,13.3,0
1015.7,750,79,13.3,0
1015.8,750,79,13.3,0
1015.9,750,79,13.3,0
1016,750,79,13.3,0
1016.1,750,79,13.3,0
1016.2,750,79,13.3,0
1016.3,750,79,13.3,0
1016.4,750,79,13.3,0
1016.5,750,79,13.3,0
1016.6,750,79,13.3,0
1016.7,750,79,13.3,0
1016.8,750,79,13.3,0
1016.9,750,79,13.3,0
1017,750,79,13.3,0
1017.1,750,79,13.3,0
1017.2,750,79,13.3,0
1017.3,750,79,13.3,0
1017.4,750,79,13.3,0
1017.5,750,79,13.3,0
1017.6,750,79,13.3,0
1017.7,750,79,13.3,0
1017.8,750,79,13.3,0
1017.9,750,79,13.3,0
1018,750,79,13.3,0
1018.1,750,79,13.3,0
1018.2,750,79,13.3,0
1018.3,750,79,13.3,0
1018.4,750,79,13.3,0
1018.5,750,79,13.3,0
1018.6,750,79,13.3,0
1018.7,750,79,13.3,0
1018.8,750,79,13.3,0
1018.9,750,79,13.3,0
1019,750,79,13.3,0
1019.1,750,79,13.3,0
1019.2,750,79,13.3,0
1019.3,750,79,13.3,0
1019.4,750,79,13.3,0
1019.5,750,79,13.3,0
1019.6,750,79,13.3,0
1019.7,750,79,13.3,0
1019.8,750,79,13.3,0
1019.9,750,79,13.3,0
1020,750,79,13.3,0
1020.1,750,78.9,13.26,0
1020.2,750,78.8,13.22,0
1020.3,750,78.7,13.18,0
1020.4,750,78.6,13.14,0
1020.5,750,78.5,13.1,0
1020.6,750,78.4,13.06,0
1020.7,750,78.3,13.02,0
1020.8,750,78.2,12.98,0
1020.9,750,78.1,12.94,0
1021,750,78,12.9,0
1021.1,750,78,12.9,0
1021.2,750,78,12.9,0
1021.3,750,78,12.9,0
1021.4,750,78,12.9,0
1021.5,750,78,12.9,0
1021.6,750,78,12.9,0
1021.7,750,78,12.9,0
1021.8,750,78,12.9,0
1021.9,750,78,12.9,0
1022,750,78,12.9,0
1022.1,750,78,12.9,0
1022.2,750,78,12.9,0
1022.3,750,78,12.9,0
1022.4,750,78,12.9,0
1022.5,750,78,12.9,0
1022.6,750,78,12.9,0
1022.7,750,78,12.9,0
1022.8,750,78,12.9,0
1022.9,750,78,12.9,0
1023,750,78,12.9,0
1023.1,750,78,12.9,0
1023.2,750,78,12.9,0
1023.3,750,78,12.9,0
1023.4,750,78,12.9,0
1023.5,750,78,12.9,0
1023.6,750,78,12.9,0
1023.7,750,78,12.9,0
1023.8,750,78,12.9,0
1023.9,750,78,12.9,0
1024,750,78,12.9,0
1024.1,750,78,13.69,0
1024.2,750,78,14.48,0
1024.3,750,78,15.27,0
1024.4,750,78,16.06,0
1024.5,750,78,16.85,0
1024.6,750,78,17.64,0
1024.7,750,78,18.43,0
1024.8,750,78,19.22,0
1024.9,750,78,20.01,0
1025,750,78,20.8,0
1025.1,750,78,22.8,0
1025.2,750,78,24.8,0
1025.3,750,78,26.8,0
1025.4,750,78,28.8,0
1025.5,750,78,30.8,0
1025.6,750,78,32.8,0
1025.7,750,78,34.8,0
1025.8,750,78,36.8,0
1025.9,750,78,38.8,0
1026,750,78,40.8,0
1026.1,776.6,78,41.31,0
1026.2,803.2,78,41.82,0
1026.3,829.8,78,42.33,0
1026.4,856.4,78,42.84,0
1026.5,883,78,43.35,0
1026.6,909.6,78,43.86,0
1026.7,936.2,78,44.37,0
1026.8,962.8,78,44.88,0
1026.9,989.4,78,45.39,0
1027,1016,78,45.9,0
1027.1,989.4,78,44.8,0.43
1027.2,962.8,78,43.7,0.86
1027.3,936.2,78,42.6,1.29
1027.4,909.6,78,41.5,1.72
1027.5,883,78,40.4,2.15
1027.6,856.4,78,39.3,2.58
1027.7,829.8,78,38.2,3.01
1027.8,803.2,78,37.1,3.44
1027.9,776.6,78,36,3.87
1028,750,78,34.9,4.3
1028.1,776.2,78,32.39,4.888
1028.2,802.4,78,29.88,5.476
1028.3,828.6,78,27.37,6.064
1028.4,854.8,78,24.86,6.652
1028.5,881,78,22.35,7.24
1028.6,907.2,78,19.84,7.828
1028.7,933.4,78,17.33,8.416
1028.8,959.6,78,14.82,9.004
1028.9,985.8,78,12.31,9.592
1029,1012,78,9.8,10.18
1029.1,1064.2,78,13.72,10.622
1029.2,1116.4,78,17.64,11.064
1029.3,1168.6,78,21.56,11.506
1029.4,1220.8,78,25.48,11.948
1029.5,1273,78,29.4,12.39
1029.6,1325.2,78,33.32,12.832
1029.7,1377.4,78,37.24,13.274
1029.8,1429.6,78,41.16,13.716
1029.9,1481.8,78,45.08,14.158
1030,1534,78,49,14.6
1030.1,1561,78.1,49.04,14.742
1030.2,1588,78.2,49.08,14.884
1030.3,1615,78.3,49.12,15.026
1030.4,1642,78.4,49.16,15.168
1030.5,1669,78.5,49.2,15.31
1030.6,1696,78.6,49.24,15.452
1030.7,1723,78.7,49.28,15.594
1030.8,1750,78.8,49.32,15.736
1030.9,1777,78.9,49.36,15.878
1031,1804,79,49.4,16.02
1031.1,1751.5,79,49.09,16.514
1031.2,1699,79,48.78,17.008
1031.3,1646.5,79,48.47,17.502
1031.4,1594,79,48.16,17.996
1031.5,1541.5,79,47.85,18.49
1031.6,1489,79,47.54,18.984
1031.7,1436.5,79,47.23,19.478
1031.8,1384,79,46.92,19.972
1031.9,1331.5,79,46.61,20.466
1032,1279,79,46.3,20.96
1032.1,1299.9,79,42.61,21.61
1032.2,1320.8,79,38.92,22.26
1032.3,1341.7,79,35.23,22.91
1032.4,1362.6,79,31.54,23.56
1032.5,1383.5,79,27.85,24.21
1032.6,1404.4,79,24.16,24.86
1032.7,1425.3,79,20.47,25.51
1032.8,1446.2,79,16.78,26.16
1032.9,1467.1,79,13.09,26.81
1033,1488,79,9.4,27.46
1033.1,1522.7,79,14.73,27.606
1033.2,1557.4,79,20.06,27.752
1033.3,1592.1,79,25.39,27.898
1033.4,1626.8,79,30.72,28.044
1033.5,1661.5,79,36.05,28.19
1033.6,1696.2,79,41.38,28.336
1033.7,1730.9,79,46.71,28.482
1033.8,1765.6,79,52.04,28.628
1033.9,1800.3,79,57.37,28.774
1034,1835,79,62.7,28.92
1034.1,1844.2,79,57.65,29.138
1034.2,1853.4,79,52.6,29.356
1034.3,1862.6,79,47.55,29.574
1034.4,1871.8,79,42.5,29.792
1034.5,1881,79,37.45,30.01
1034.6,1890.2,79,32.4,30.228
1034.7,1899.4,79,27.35,30.446
1034.8,1908.6,79,22.3,30.664
1034.9,1917.8,79,17.25,30.882
1035,1927,79,12.2,31.1
1035.1,1877.5,79,15.29,31.518
1035.2,1828,79,18.38,31.936
1035.3,1778.5,79,21.47,32.354
1035.4,1729,79,24.56,32.772
1035.5,1679.5,79,27.65,33.19
1035.6,1630,79,30.74,33.608
1035.7,1580.5,79,33.83,34.026
1035.8,1531,79,36.92,34.444
1035.9,1481.5,79,40.01,34.862
1036,1432,79,43.1,35.28
1036.1,1447.7,79,45.73,35.694
1036.2,1463.4,79,48.36,36.108
1036.3,1479.1,79,50.99,36.522
1036.4,1494.8,79,53.62,36.936
1036.5,1510.5,79,56.25,37.35
1036.6,1526.2,79,58.88,37.764
1036.7,1541.9,79,61.51,38.178
1036.8,1557.6,79,64.14,38.592
1036.9,1573.3,79,66.77,39.006
1037,1589,79,69.4,39.42
1037.1,1552.4,79,63.99,39.56
1037.2,1515.8,79,58.58,39.7
1037.3,1479.2,79,53.17,39.84
1037.4,1442.6,79,47.76,39.98
1037.5,1406,79,42.35,40.12
1037.6,1369.4,79,36.94,40.26
1037.7,1332.8,79,31.53,40.4
1037.8,1296.2,79,26.12,40.54
1037.9,1259.6,79,20.71,40.68
1038,1223,79,15.3,40.82
1038.1,1232.5,79,23.18,41.072
1038.2,1242,79,31.06,41.324
1038.3,1251.5,79,38.94,41.576
1038.4,1261,79,46.82,41.828
1038.5,1270.5,79,54.7,42.08
1038.6,1280,79,62.58,42.332
1038.7,1289.5,79,70.46,42.584
1038.8,1299,79,78.34,42.836
1038.9,1308.5,79,86.22,43.088
1039,1318,79,94.1,43.34
1039.1,1324.7,79.1,93.79,43.344
1039.2,1331.4,79.2,93.48,43.348
1039.3,1338.1,79.3,93.17,43.352
1039.4,1344.8,79.4,92.86,43.356
1039.5,1351.5,79.5,92.55,43.36
1039.6,1358.2,79.6,92.24,43.364
1039.7,1364.9,79.7,91.93,43.368
1039.8,1371.6,79.8,91.62,43.372
1039.9,1378.3,79.9,91.31,43.376
1040,1385,80,91,43.38
1040.1,1366.7,80,89.66,43.61
1040.2,1348.4,80,88.32,43.84
1040.3,1330.1,80,86.98,44.07
1040.4,1311.8,80,85.64,44.3
1040.5,1293.5,80,84.3,44.53
1040.6,1275.2,80,82.96,44.76
1040.7,1256.9,80,81.62,44.99
1040.8,1238.6,80,80.28,45.22
1040.9,1220.3,80,78.94,45.45
1041,1202,80,77.6,45.68
1041.1,1210.8,80,70.86,45.982
1041.2,1219.6,80,64.12,46.284
1041.3,1228.4,80,57.38,46.586
1041.4,1237.2,80,50.64,46.888
1041.5,1246,80,43.9,47.19
1041.6,1254.8,80,37.16,47.492
1041.7,1263.6,80,30.42,47.794
1041.8,1272.4,80,23.68,48.096
1041.9,1281.2,80,16.94,48.398
1042,1290,80,10.2,48.7
1042.1,1297.7,80,12.79,49.072
1042.2,1305.4,80,15.38,49.444
1042.3,1313.1,80,17.97,49.816
1042.4,1320.8,80,20.56,50.188
1042.5,1328.5,80,23.15,50.56
1042.6,1336.2,80,25.74,50.932
1042.7,1343.9,80,28.33,51.304
1042.8,1351.6,80,30.92,51.676
1042.9,1359.3,80,33.51,52.048
1043,1367,80,36.1,52.42
1043.1,1371.5,80,35.31,52.476
1043.2,1376,80,34.52,52.532
1043.3,1380.5,80,33.73,52.588
1043.4,1385,80,32.94,52.644
1043.5,1389.5,80,32.15,52.7
1043.6,1394,80,31.36,52.756
1043.7,1398.5,80,30.57,52.812
1043.8,1403,80,29.78,52.868
1043.9,1407.5,80,28.99,52.924
1044,1412,80,28.2,52.98
1044.1,1384.4,80.1,28.16,53.03
1044.2,1356.8,80.2,28.12,53.08
1044.3,1329.2,80.3,28.08,53.13
1044.4,1301.6,80.4,28.04,53.18
1044.5,1274,80.5,28,53.23
1044.6,1246.4,80.6,27.96,53.28
1044.7,1218.8,80.7,27.92,53.33
1044.8,1191.2,80.8,27.88,53.38
1044.9,1163.6,80.9,27.84,53.43
1045,1136,81,27.8,53.48
1045.1,1136.3,81,27.84,53.446
1045.2,1136.6,81,27.88,53.412
1045.3,1136.9,81,27.92,53.378
1045.4,1137.2,81,27.96,53.344
1045.5,1137.5,81,28,53.31
1045.6,1137.8,81,28.04,53.276
1045.7,1138.1,81,28.08,53.242
1045.8,1138.4,81,28.12,53.208
1045.9,1138.7,81,28.16,53.174
1046,1139,81,28.2,53.14
1046.1,1139,81,27.85,53.038
1046.2,1139,81,27.5,52.936
1046.3,1139,81,27.15,52.834
1046.4,1139,81,26.8,52.732
1046.5,1139,81,26.45,52.63
1046.6,1139,81,26.1,52.528
1046.7,1139,81,25.75,52.426
1046.8,1139,81,25.4,52.324
1046.9,1139,81,25.05,52.222
1047,1139,81,24.7,52.12
1047.1,1139,81,22.82,52.086
1047.2,1139,81,20.94,52.052
1047.3,1139,81,19.06,52.018
1047.4,1139,81,17.18,51.984
1047.5,1139,81,15.3,51.95
1047.6,1139,81,13.42,51.916
1047.7,1139,81,11.54,51.882
1047.8,1139,81,9.66,51.848
1047.9,1139,81,7.78,51.814
1048,1139,81,5.9,51.78
1048.1,1138.6,81.1,5.43,51.768
1048.2,1138.2,81.2,4.96,51.756
1048.3,1137.8,81.3,4.49,51.744
1048.4,1137.4,81.4,4.02,51.732
1048.5,1137,81.5,3.55,51.72
1048.6,1136.6,81.6,3.08,51.708
1048.7,1136.2,81.7,2.61,51.696
1048.8,1135.8,81.8,2.14,51.684
1048.9,1135.4,81.9,1.67,51.672
1049,1135,82,1.2,51.66
1049.1,1132,82,2.69,51.66
1049.2,1129,82,4.18,51.66
1049.3,1126,82,5.67,51.66
1049.4,1123,82,7.16,51.66
1049.5,1120,82,8.65,51.66
1049.6,1117,82,10.14,51.66
1049.7,1114,82,11.63,51.66
1049.8,1111,82,13.12,51.66
1049.9,1108,82,14.61,51.66
1050,1105,82,16.1,51.66
1050.1,1105,82,14.49,51.592
1050.2,1105,82,12.88,51.524
1050.3,1105,82,11.27,51.456
1050.4,1105,82,9.66,51.388
1050.5,1105,82,8.05,51.32
1050.6,1105,82,6.44,51.252
1050.7,1105,82,4.83,51.184
1050.8,1105,82,3.22,51.116
1050.9,1105,82,1.61,51.048
1051,1105,82,0,50.98
1051.1,1069.5,82,0,50.856
1051.2,1034,82,0,50.732
1051.3,998.5,82,0,50.608
1051.4,963,82,0,50.484
1051.5,927.5,82,0,50.36
1051.6,892,82,0,50.236
1051.7,856.5,82,0,50.112
1051.8,821,82,0,49.988
1051.9,785.5,82,0,49.864
1052,750,82,0,49.74
1052.1,803.6,82,0,49.614
1052.2,857.2,82,0,49.488
1052.3,910.8,82,0,49.362
1052.4,964.4,82,0,49.236
1052.5,1018,82,0,49.11
1052.6,1071.6,82,0,48.984
1052.7,1125.2,82,0,48.858
1052.8,1178.8,82,0,48.732
1052.9,1232.4,82,0,48.606
1053,1286,82,0,48.48
1053.1,1279.1,82,1.49,48.26
1053.2,1272.2,82,2.98,48.04
1053.3,1265.3,82,4.47,47.82
1053.4,1258.4,82,5.96,47.6
1053.5,1251.5,82,7.45,47.38
1053.6,1244.6,82,8.94,47.16
1053.7,1237.7,82,10.43,46.94
1053.8,1230.8,82,11.92,46.72
1053.9,1223.9,82,13.41,46.5
1054,1217,82,14.9,46.28
1054.1,1206,82,13.41,45.878
1054.2,1195,82,11.92,45.476
1054.3,1184,82,10.43,45.074
1054.4,1173,82,8.94,44.672
1054.5,1162,82,7.45,44.27
1054.6,1151,82,5.96,43.868
1054.7,1140,82,4.47,43.466
1054.8,1129,82,2.98,43.064
1054.9,1118,82,1.49,42.662
1055,1107,82,0,42.26
1055.1,1071.3,82.1,0,41.82
1055.2,1035.6,82.2,0,41.38
1055.3,999.9,82.3,0,40.94
1055.4,964.2,82.4,0,40.5
1055.5,928.5,82.5,0,40.06
1055.6,892.8,82.6,0,39.62
1055.7,857.1,82.7,0,39.18
1055.8,821.4,82.8,0,38.74
1055.9,785.7,82.9,0,38.3
1056,750,83,0,37.86
1056.1,784.6,82.9,0,37.346
1056.2,819.2,82.8,0,36.832
1056.3,853.8,82.7,0,36.318
1056.4,888.4,82.6,0,35.804
1056.5,923,82.5,0,35.29
1056.6,957.6,82.4,0,34.776
1056.7,992.2,82.3,0,34.262
1056.8,1026.8,82.2,0,33.748
1056.9,1061.4,82.1,0,33.234
1057,1096,82,0,32.72
1057.1,1100.6,82,0,32.326
1057.2,1105.2,82,0,31.932
1057.3,1109.8,82,0,31.538
1057.4,1114.4,82,0,31.144
1057.5,1119,82,0,30.75
1057.6,1123.6,82,0,30.356
1057.7,1128.2,82,0,29.962
1057.8,1132.8,82,0,29.568
1057.9,1137.4,82,0,29.174
1058,1142,82,0,28.78
1058.1,1146.2,82,0,28.2
1058.2,1150.4,82,0,27.62
1058.3,1154.6,82,0,27.04
1058.4,1158.8,82,0,26.46
1058.5,1163,82,0,25.88
1058.6,1167.2,82,0,25.3
1058.7,1171.4,82,0,24.72
1058.8,1175.6,82,0,24.14
1058.9,1179.8,82,0,23.56
1059,1184,82,0,22.98
1059.1,1189.6,82,0.98,22.606
1059.2,1195.2,82,1.96,22.232
1059.3,1200.8,82,2.94,21.858
1059.4,1206.4,82,3.92,21.484
1059.5,1212,82,4.9,21.11
1059.6,1217.6,82,5.88,20.736
1059.7,1223.2,82,6.86,20.362
1059.8,1228.8,82,7.84,19.988
1059.9,1234.4,82,8.82,19.614
1060,1240,82,9.8,19.24
1060.1,1191,82,11.45,18.854
1060.2,1142,82,13.1,18.468
1060.3,1093,82,14.75,18.082
1060.4,1044,82,16.4,17.696
1060.5,995,82,18.05,17.31
1060.6,946,82,19.7,16.924
1060.7,897,82,21.35,16.538
1060.8,848,82,23,16.152
1060.9,799,82,24.65,15.766
1061,750,82,26.3,15.38
1061.1,750,82,27.43,15.226
1061.2,750,82,28.56,15.072
1061.3,750,82,29.69,14.918
1061.4,750,82,30.82,14.764
1061.5,750,82,31.95,14.61
1061.6,750,82,33.08,14.456
1061.7,750,82,34.21,14.302
1061.8,750,82,35.34,14.148
1061.9,750,82,36.47,13.994
1062,750,82,37.6,13.84
1062.1,750,82,37.33,13.732
1062.2,750,82,37.06,13.624
1062.3,750,82,36.79,13.516
1062.4,750,82,36.52,13.408
1062.5,750,82,36.25,13.3
1062.6,750,82,35.98,13.192
1062.7,750,82,35.71,13.084
1062.8,750,82,35.44,12.976
1062.9,750,82,35.17,12.868
1063,750,82,34.9,12.76
1063.1,750,82,34.55,12.802
1063.2,750,82,34.2,12.844
1063.3,750,82,33.85,12.886
1063.4,750,82,33.5,12.928
1063.5,750,82,33.15,12.97
1063.6,750,82,32.8,13.012
1063.7,750,82,32.45,13.054
1063.8,750,82,32.1,13.096
1063.9,750,82,31.75,13.138
1064,750,82,31.4,13.18
1064.1,777.3,82,31.36,13.46
1064.2,804.6,82,31.32,13.74
1064.3,831.9,82,31.28,14.02
1064.4,859.2,82,31.24,14.3
1064.5,886.5,82,31.2,14.58
1064.6,913.8,82,31.16,14.86
1064.7,941.1,82,31.12,15.14
1064.8,968.4,82,31.08,15.42
1064.9,995.7,82,31.04,15.7
1065,1023,82,31,15.98
1065.1,1037.3,81.9,30.76,16.334
1065.2,1051.6,81.8,30.52,16.688
1065.3,1065.9,81.7,30.28,17.042
1065.4,1080.2,81.6,30.04,17.396
1065.5,1094.5,81.5,29.8,17.75
1065.6,1108.8,81.4,29.56,18.104
1065.7,1123.1,81.3,29.32,18.458
1065.8,1137.4,81.2,29.08,18.812
1065.9,1151.7,81.1,28.84,19.166
1066,1166,81,28.6,19.52
1066.1,1178.7,81,28.92,19.808
1066.2,1191.4,81,29.24,20.096
1066.3,1204.1,81,29.56,20.384
1066.4,1216.8,81,29.88,20.672
1066.5,1229.5,81,30.2,20.96
1066.6,1242.2,81,30.52,21.248
1066.7,1254.9,81,30.84,21.536
1066.8,1267.6,81,31.16,21.824
1066.9,1280.3,81,31.48,22.112
1067,1293,81,31.8,22.4
1067.1,1307.9,81,30.31,22.658
1067.2,1322.8,81,28.82,22.916
1067.3,1337.7,81,27.33,23.174
1067.4,1352.6,81,25.84,23.432
1067.5,1367.5,81,24.35,23.69
1067.6,1382.4,81,22.86,23.948
1067.7,1397.3,81,21.37,24.206
1067.8,1412.2,81,19.88,24.464
1067.9,1427.1,81,18.39,24.722
1068,1442,81,16.9,24.98
1068.1,1458.7,81,19.64,25.218
1068.2,1475.4,81,22.38,25.456
1068.3,1492.1,81,25.12,25.694
1068.4,1508.8,81,27.86,25.932
1068.5,1525.5,81,30.6,26.17
1068.6,1542.2,81,33.34,26.408
1068.7,1558.9,81,36.08,26.646
1068.8,1575.6,81,38.82,26.884
1068.9,1592.3,81,41.56,27.122
1069,1609,81,44.3,27.36
1069.1,1624,80.9,46.69,27.418
1069.2,1639,80.8,49.08,27.476
1069.3,1654,80.7,51.47,27.534
1069.4,1669,80.6,53.86,27.592
1069.5,1684,80.5,56.25,27.65
1069.6,1699,80.4,58.64,27.708
1069.7,1714,80.3,61.03,27.766
1069.8,1729,80.2,63.42,27.824
1069.9,1744,80.1,65.81,27.882
1070,1759,80,68.2,27.94
1070.1,1734.9,80,62.91,28.216
1070.2,1710.8,80,57.62,28.492
1070.3,1686.7,80,52.33,28.768
1070.4,1662.6,80,47.04,29.044
1070.5,1638.5,80,41.75,29.32
1070.6,1614.4,80,36.46,29.596
1070.7,1590.3,80,31.17,29.872
1070.8,1566.2,80,25.88,30.148
1070.9,1542.1,80,20.59,30.424
1071,1518,80,15.3,30.7
1071.1,1504.6,80,23.1,31.112
1071.2,1491.2,80,30.9,31.524
1071.3,1477.8,80,38.7,31.936
1071.4,1464.4,80,46.5,32.348
1071.5,1451,80,54.3,32.76
1071.6,1437.6,80,62.1,33.172
1071.7,1424.2,80,69.9,33.584
1071.8,1410.8,80,77.7,33.996
1071.9,1397.4,80,85.5,34.408
1072,1384,80,93.3,34.82
1072.1,1388,80,93.62,34.922
1072.2,1392,80,93.94,35.024
1072.3,1396,80,94.26,35.126
1072.4,1400,80,94.58,35.228
1072.5,1404,80,94.9,35.33
1072.6,1408,80,95.22,35.432
1072.7,1412,80,95.54,35.534
1072.8,1416,80,95.86,35.636
1072.9,1420,80,96.18,35.738
1073,1424,80,96.5,35.84
1073.1,1403.3,80,96.73,36.36
1073.2,1382.6,80,96.96,36.88
1073.3,1361.9,80,97.19,37.4
1073.4,1341.2,80,97.42,37.92
1073.5,1320.5,80,97.65,38.44
1073.6,1299.8,80,97.88,38.96
1073.7,1279.1,80,98.11,39.48
1073.8,1258.4,80,98.34,40
1073.9,1237.7,80,98.57,40.52
1074,1217,80,98.8,41.04
1074.1,1226.8,80,90.14,41.51
1074.2,1236.6,80,81.48,41.98
1074.3,1246.4,80,72.82,42.45
1074.4,1256.2,80,64.16,42.92
1074.5,1266,80,55.5,43.39
1074.6,1275.8,80,46.84,43.86
1074.7,1285.6,80,38.18,44.33
1074.8,1295.4,80,29.52,44.8
1074.9,1305.2,80,20.86,45.27
1075,1315,80,12.2,45.74
1075.1,1333.3,80,20.51,46.16
1075.2,1351.6,80,28.82,46.58
1075.3,1369.9,80,37.13,47
1075.4,1388.2,80,45.44,47.42
1075.5,1406.5,80,53.75,47.84
1075.6,1424.8,80,62.06,48.26
1075.7,1443.1,80,70.37,48.68
1075.8,1461.4,80,78.68,49.1
1075.9,1479.7,80,86.99,49.52
1076,1498,80,95.3,49.94
1076.1,1527.2,80.1,95.38,50.026
1076.2,1556.4,80.2,95.46,50.112
1076.3,1585.6,80.3,95.54,50.198
1076.4,1614.8,80.4,95.62,50.284
1076.5,1644,80.5,95.7,50.37
1076.6,1673.2,80.6,95.78,50.456
1076.7,1702.4,80.7,95.86,50.542
1076.8,1731.6,80.8,95.94,50.628
1076.9,1760.8,80.9,96.02,50.714
1077,1790,81,96.1,50.8
1077.1,1751.7,81,89.59,51.298
1077.2,1713.4,81,83.08,51.796
1077.3,1675.1,81,76.57,52.294
1077.4,1636.8,81,70.06,52.792
1077.5,1598.5,81,63.55,53.29
1077.6,1560.2,81,57.04,53.788
1077.7,1521.9,81,50.53,54.286
1077.8,1483.6,81,44.02,54.784
1077.9,1445.3,81,37.51,55.282
1078,1407,81,31,55.78
1078.1,1417.8,81,37.9,55.84
1078.2,1428.6,81,44.8,55.9
1078.3,1439.4,81,51.7,55.96
1078.4,1450.2,81,58.6,56.02
1078.5,1461,81,65.5,56.08
1078.6,1471.8,81,72.4,56.14
1078.7,1482.6,81,79.3,56.2
1078.8,1493.4,81,86.2,56.26
1078.9,1504.2,81,93.1,56.32
1079,1515,81,100,56.38
1079.1,1525.2,81.1,93.61,56.624
1079.2,1535.4,81.2,87.22,56.868
1079.3,1545.6,81.3,80.83,57.112
1079.4,1555.8,81.4,74.44,57.356
1079.5,1566,81.5,68.05,57.6
1079.6,1576.2,81.6,61.66,57.844
1079.7,1586.4,81.7,55.27,58.088
1079.8,1596.6,81.8,48.88,58.332
1079.9,1606.8,81.9,42.49,58.576
1080,1617,82,36.1,58.82
1080.1,1587.2,82,32.84,59.068
1080.2,1557.4,82,29.58,59.316
1080.3,1527.6,82,26.32,59.564
1080.4,1497.8,82,23.06,59.812
1080.5,1468,82,19.8,60.06
1080.6,1438.2,82,16.54,60.308
1080.7,1408.4,82,13.28,60.556
1080.8,1378.6,82,10.02,60.804
1080.9,1348.8,82,6.76,61.052
1081,1319,82,3.5,61.3
1081.1,1322.4,82,3.15,61.38
1081.2,1325.8,82,2.8,61.46
1081.3,1329.2,82,2.45,61.54
1081.4,1332.6,82,2.1,61.62
1081.5,1336,82,1.75,61.7
1081.6,1339.4,82,1.4,61.78
1081.7,1342.8,82,1.05,61.86
1081.8,1346.2,82,0.7,61.94
1081.9,1349.6,82,0.35,62.02
1082,1353,82,0,62.1
1082.1,1350.7,82.1,0,62.1
1082.2,1348.4,82.2,0,62.1
1082.3,1346.1,82.3,0,62.1
1082.4,1343.8,82.4,0,62.1
1082.5,1341.5,82.5,0,62.1
1082.6,1339.2,82.6,0,62.1
1082.7,1336.9,82.7,0,62.1
1082.8,1334.6,82.8,0,62.1
1082.9,1332.3,82.9,0,62.1
1083,1330,83,0,62.1
1083.1,1328.2,83,1.14,62.006
1083.2,1326.4,83,2.28,61.912
1083.3,1324.6,83,3.42,61.818
1083.4,1322.8,83,4.56,61.724
1083.5,1321,83,5.7,61.63
1083.6,1319.2,83,6.84,61.536
1083.7,1317.4,83,7.98,61.442
1083.8,1315.6,83,9.12,61.348
1083.9,1313.8,83,10.26,61.254
1084,1312,83,11.4,61.16
1084.1,1310.1,83,12.14,61.038
1084.2,1308.2,83,12.88,60.916
1084.3,1306.3,83,13.62,60.794
1084.4,1304.4,83,14.36,60.672
1084.5,1302.5,83,15.1,60.55
1084.6,1300.6,83,15.84,60.428
1084.7,1298.7,83,16.58,60.306
1084.8,1296.8,83,17.32,60.184
1084.9,1294.9,83,18.06,60.062
1085,1293,83,18.8,59.94
1085.1,1291.8,83,19.27,59.848
